id,title,body_part,gif_url,_norm
d96b80f3-55ec-434d-ab76-5ae2d9e5b1d8,Dumbbell Forward Leaning Lunge,leg,https://fitnessprogramer.com/wp-content/uploads/2022/09/dumbbell-forward-leaning-lunge.gif,dumbbell forward leaning lunge
0df6d6a0-c75f-49b5-bba1-125ee1e8304c,Bodyweight Bulgarian Split Squat,leg,https://fitnessprogramer.com/wp-content/uploads/2022/02/Bodyweight-Bulgarian-Split-Squat.gif,bodyweight bulgarian split squat
b05e57f1-1f76-4a97-b0be-98b746bb4b5f,Hip Adduction Machine,leg,https://fitnessprogramer.com/wp-content/uploads/2021/02/HIP-ADDUCTION-MACHINE.gif,hip adduction machine
1283d32e-9074-4e2e-8e8d-34b34b96a36c,Hip Abduction Machine,leg,https://fitnessprogramer.com/wp-content/uploads/2021/02/HiP-ABDUCTION-MACHINE.gif,hip abduction machine
5943caf3-9412-41de-ac94-2cb9938ebf98,Seated Banded Leg Extension,leg,https://fitnessprogramer.com/wp-content/uploads/2022/07/Seated-Banded-Leg-Extension.gif,seated banded leg extension
912da9d3-01bf-40fc-8ce4-96f8fad71cc5,Zercher Deadlift,leg,https://fitnessprogramer.com/wp-content/uploads/2022/10/zercher-deadlift.gif,zercher deadlift
d0dfa5f8-d8d0-44f4-8109-143a441dcfd3,Supported Pistol Squat,leg,https://fitnessprogramer.com/wp-content/uploads/2022/10/Supported-Pistol-Squat.gif,supported pistol squat
00f81ac3-d5e1-48a4-a398-5b88596b8629,Barbell Thruster,leg,https://fitnessprogramer.com/wp-content/uploads/2022/10/thruster.gif,barbell thruster
6f11ebfc-6925-40ba-9a49-9018351b7d48,Dumbbell Pull Through,leg,https://fitnessprogramer.com/wp-content/uploads/2022/10/Dumbbell-Pull-Through.gif,dumbbell pull through
117d23a4-83da-42be-bba4-177e0bc9373b,TRX Pistol Squat,leg,https://fitnessprogramer.com/wp-content/uploads/2023/01/TRX-Pistol-Squat.gif,trx pistol squat
dd9614a8-874d-409d-b522-64f3a30d5dcf,Sitting Wide Leg Adductor Stretch,leg,https://fitnessprogramer.com/wp-content/uploads/2022/06/Sitting-Wide-Leg-Adductor-Stretch.gif,sitting wide leg adductor stretch
0ee1c992-e166-49a3-9abf-f5d84ed12fd6,Standing Wide Knees Adductor Stretch,leg,https://fitnessprogramer.com/wp-content/uploads/2022/06/Standing-Wide-Knees-Adductor-Stretch.gif,standing wide knee adductor stretch
e6358b85-97f2-4935-941d-cfbcd3129568,Standing Wide Leg Adductor Stretch,leg,https://fitnessprogramer.com/wp-content/uploads/2022/06/Standing-Wide-Leg-Adductor-Stretch.gif,standing wide leg adductor stretch
7c0f7a80-e2d9-4680-a312-57beeafefbb7,Resistance Band Overhead Squat,leg,https://fitnessprogramer.com/wp-content/uploads/2023/01/Resistance-Band-Overhead-Squat.gif,resistance band overhead squat
fcf76ccb-bc38-468f-af35-23b602067c03,Hell Slide,leg,https://fitnessprogramer.com/wp-content/uploads/2022/08/Hell-Slide.gif,hell slide
000e95cf-831a-43e1-b75b-11e0d7f352b9,Wall Ball,leg,https://fitnessprogramer.com/wp-content/uploads/2023/01/wall-ball.gif,wall ball
53c72b19-0921-4c3e-b4c3-400ee8192bb6,Kneeling Leg Out Adductor Stretch,leg,https://fitnessprogramer.com/wp-content/uploads/2022/12/Kneeling-Leg-Out-Adductor-Stretch.gif,kneeling leg out adductor stretch
21df2ea5-e40f-40d6-945d-c65108462267,Half Frog Pose,leg,https://fitnessprogramer.com/wp-content/uploads/2022/12/Half-Frog-Pose-ardha-bhekasana.gif,half frog pose
7d8e0ab3-e5ea-4144-bb51-a220f9660c26,Happy Baby Pose,leg,https://fitnessprogramer.com/wp-content/uploads/2022/12/Happy-Baby-Pose.gif,happy baby pose
6047a4f6-6c3c-4ac5-bbec-5e4a4d6918b2,Kettlebell Figure 8,leg,https://fitnessprogramer.com/wp-content/uploads/2022/09/Kettlebell-Figure-8.gif,kettlebell figure 8
df5810d9-d39c-4a3d-b82b-c7f718e9b7dc,Dumbbell Single Leg Deadlift,leg,https://fitnessprogramer.com/wp-content/uploads/2022/09/Dumbbell-Single-Leg-Deadlift.gif,dumbbell single leg deadlift
4bdae167-fcb2-470c-826c-497fe0032208,Seated Leg Extension with Resistance Band,leg,https://fitnessprogramer.com/wp-content/uploads/2022/07/Seated-Leg-Extension-with-Resistance-Band.gif,seated leg extension with resistance band
168cc1f8-35d7-4d1e-9249-2e2314c93f53,Good Morning With Resistance Band,leg,https://fitnessprogramer.com/wp-content/uploads/2022/07/Good-Morning-With-Resistance-Band.gif,good morning with resistance band
f61dcc2e-ae30-4055-a92c-34972d622d8e,Pendulum Squat,leg,https://fitnessprogramer.com/wp-content/uploads/2022/10/Pendulum-Squat.gif,pendulum squat
680494a1-c6c8-4d4c-9ad0-7b38718ec4a9,Dumbbell Iron Cross,leg,https://fitnessprogramer.com/wp-content/uploads/2022/07/Dumbbell-Iron-Cross.gif,dumbbell iron cross
ab4e49e7-9edb-475c-88e6-b444d9480b16,Box Pistol Squat,leg,https://fitnessprogramer.com/wp-content/uploads/2022/07/Box-pistol-Squat.gif,box pistol squat
9b341612-b0c7-44a6-a390-457b59631e78,Sitting Rotation Hip Stretch,leg,https://fitnessprogramer.com/wp-content/uploads/2022/07/Sitting-Rotation-Hip-Stretch.gif,sitting rotation hip stretch
c073b991-6c6c-4de0-9c7f-c888ec62a22f,Supported One Leg Standing Hip Flexor And Knee Extensor Stretch,leg,https://fitnessprogramer.com/wp-content/uploads/2022/07/Supported-One-Leg-Standing-Hip-Flexor-And-Knee-Extensor-Stretch.gif,supported one leg standing hip flexor and knee extensor stretch
171d9840-f8d1-4545-b1a1-950692fe4488,Squat mobility Complex,leg,https://fitnessprogramer.com/wp-content/uploads/2022/07/Squat-mobility-Complex.gif,squat mobility complex
69d5fb83-1c0a-47a8-869f-1dc52a8d2d1c,Standing Straight Leg Raise With Resistance Band,leg,https://fitnessprogramer.com/wp-content/uploads/2022/05/Standing-straight-leg-raise.gif,standing straight leg raise with resistance band
141922d0-c09a-428c-8e55-f8503f3a8ae1,Standing Leg Raise With Resistance Band,leg,https://fitnessprogramer.com/wp-content/uploads/2022/05/Standing-Leg-Raise.gif,standing leg raise with resistance band
d8c36395-fc71-4718-ae34-2f8933b0fded,Standing Leg Extension With Resistance Band,leg,https://fitnessprogramer.com/wp-content/uploads/2022/05/Standing-leg-extension.gif,standing leg extension with resistance band
1c54fb08-1f6a-46cd-861d-f7b83af42261,Standing Leg Curl With Resistance Band,leg,https://fitnessprogramer.com/wp-content/uploads/2022/05/Standing-leg-curl.gif,standing leg curl with resistance band
033c9723-b91f-436c-9cec-59216733fd17,Split Squat | Gymstick,leg,https://fitnessprogramer.com/wp-content/uploads/2022/05/Split-Squat-Gymstick.gif,split squat gymstick
ec27f205-c5cc-410a-9c5f-6d610dbce0ce,Squat | Gymstick,leg,https://fitnessprogramer.com/wp-content/uploads/2022/05/Squat-Gymstick.gif,squat gymstick
4a195fcc-19cc-455a-880f-2ed3e4a8bf73,Banded Lying Leg Curl,leg,https://fitnessprogramer.com/wp-content/uploads/2022/05/Lying-leg-curl.gif,banded lying leg curl
90ef3d1f-0739-4850-9c65-496ddbb8dc47,Lying Alternate Leg Press | Gymstick,leg,https://fitnessprogramer.com/wp-content/uploads/2022/05/Lying-Alternate-Leg-Press.gif,lying alternate leg press gymstick
40e8f867-df8f-43e2-86e7-ea3c819d1292,Pin Squat,leg,https://fitnessprogramer.com/wp-content/uploads/2023/05/Pin-Squat.gif,pin squat
6d667b81-439a-4b67-ad33-d34fdf9cb910,The Box Jump,leg,https://fitnessprogramer.com/wp-content/uploads/2015/07/The-Box-Jump.gif,the box jump
5d8d360a-2e9f-482b-92d1-d6656c0b71b0,5 Dot Drills,cardio,https://fitnessprogramer.com/wp-content/uploads/2023/12/5-Dot-drills-agility-exercise.gif,5 dot drill
11381100-75be-487e-b013-8d51d21bb76a,Navy Seal Burpee,cardio,https://fitnessprogramer.com/wp-content/uploads/2023/10/Navy-Seal-Burpee.gif,navy seal burpee
b48be39f-5ed1-4cf6-a318-e4f1783adacf,Depth Jump to Hurdle Hop,cardio,https://fitnessprogramer.com/wp-content/uploads/2023/09/Depth-Jump-to-Hurdle-Hop.gif,depth jump to hurdle hop
1e896d05-7121-49dd-9498-e1e4a7119025,Power Lunge,cardio,https://fitnessprogramer.com/wp-content/uploads/2023/09/power-lunge.gif,power lunge
b87c92af-04ce-4dde-a917-d93fc4106c66,Riding Outdoor Bicycle,cardio,https://fitnessprogramer.com/wp-content/uploads/2022/02/Riding-Outdoor-Bicycle.gif,riding outdoor bicycle
ad286116-a237-4249-b1a5-dec3f0ad2180,Briskly Walking,cardio,https://fitnessprogramer.com/wp-content/uploads/2021/09/Briskly-Walking.gif,briskly walking
5c9f8dad-5000-428b-99cd-87de9bbef577,Sprint,cardio,https://fitnessprogramer.com/wp-content/uploads/2023/06/sprint.gif,sprint
91d44484-75ca-44fd-9fbd-bee2339564d4,Walk Wave Machine,cardio,https://fitnessprogramer.com/wp-content/uploads/2021/10/Walk-Wave-Machine.gif,walk wave machine
9121504d-2572-4920-abab-bd1d2c5fa088,Jump Rope,cardio,https://fitnessprogramer.com/wp-content/uploads/2021/06/Jump-Rope.gif,jump rope
f87fcde7-a82f-4d56-bdda-73b218688cab,Bike,cardio,https://fitnessprogramer.com/wp-content/uploads/2021/06/Bike.gif,bike
b2305f43-869a-4507-8788-33f96eaa9b31,Treadmill,cardio,https://fitnessprogramer.com/wp-content/uploads/2021/06/Treadmill-.gif,treadmill
2a734215-b8a7-484b-a02a-2ca6702ffc16,Incline Treadmill,cardio,https://fitnessprogramer.com/wp-content/uploads/2021/06/Incline-Treadmill.gif,incline treadmill
da6e2640-b85d-456b-ae92-780616f5943b,Rowing Machine,cardio,https://fitnessprogramer.com/wp-content/uploads/2021/06/Rowing-Machine.gif,rowing machine
6c8956c0-36bb-4ed5-82fc-6d6778ba1d1c,Manual Treadmill,cardio,https://fitnessprogramer.com/wp-content/uploads/2021/06/Assault-Air-Runner.gif,manual treadmill
a727d14d-9fd4-407b-8b14-d0df09f951c0,Elliptical Machine,cardio,https://fitnessprogramer.com/wp-content/uploads/2021/10/Elliptical-Machine.gif,elliptical machine
89392ad3-9ff2-4be3-985d-af62a9a0e1b4,Elbow To Knee Twists,cardio,https://fitnessprogramer.com/wp-content/uploads/2021/09/Elbow-To-Knee-Twists.gif,elbow to knee twist
4b925f75-b9c4-4065-ac86-fe61573dbdd2,Bicycle Crunch,cardio,https://fitnessprogramer.com/wp-content/uploads/2021/02/Bicycle-Crunch.gif,bicycle crunch
81e9ab1e-c636-4d8b-b916-ded84705462f,T-Cross Sit-up,cardio,https://fitnessprogramer.com/wp-content/uploads/2021/05/T-Cross-Sit-up.gif,t cross sit up
370b40bb-fd35-4259-87b3-d7649cee6d52,Power Skips,cardio,https://fitnessprogramer.com/wp-content/uploads/2021/09/Power-Skips.gif,power skip
35889ad6-3817-4d86-ab38-dea2dbfd2896,Plyo Jacks,cardio,https://fitnessprogramer.com/wp-content/uploads/2021/09/Plyo-Jacks.gif,plyo jack
60caa840-bb20-41c6-a12a-244f758cced1,Split Jacks,cardio,https://fitnessprogramer.com/wp-content/uploads/2021/09/Split-Jacks.gif,split jack
092ae57a-9e86-4cf6-877e-6f55b0a9fc46,Butt Kicks,cardio,https://fitnessprogramer.com/wp-content/uploads/2021/10/Butt-Kicks.gif,butt kick
4c8fa481-45da-4163-9a72-7dbaf8a1f5f0,Fast Feet Run,cardio,https://fitnessprogramer.com/wp-content/uploads/2021/09/Fast-Feet-Run.gif,fast feet run
d141898a-1e0a-4d8f-8b14-02a092f220b2,Wheel Run,cardio,https://fitnessprogramer.com/wp-content/uploads/2021/09/Wheel-Run.gif,wheel run
7d8e331c-8cd9-4360-9106-93778941d929,Zig Zag Hops Plyometric,cardio,https://fitnessprogramer.com/wp-content/uploads/2021/05/Zig-Zag-Hops-Plyometric.gif,zig zag hops plyometric
8fbc71f5-766c-4b5a-acc8-67a6256b91b4,Lateral Speed Step,cardio,https://fitnessprogramer.com/wp-content/uploads/2021/05/Lateral-Speed-Step.gif,lateral speed step
b35dd3be-46e0-4305-ba1f-581229188e92,Curtsy Squat,cardio,https://fitnessprogramer.com/wp-content/uploads/2021/05/Curtsey-Squat.gif,curtsy squat
1035332e-76b7-4da0-a715-6f4b4c0a90b4,Split Jump Squat,cardio,https://fitnessprogramer.com/wp-content/uploads/2021/05/Split-Squat.gif,split jump squat
75e4da87-8f60-4ff9-b6b1-7b0f14976a0d,Backward Jump,cardio,https://fitnessprogramer.com/wp-content/uploads/2021/05/Backward-Jumping.gif,backward jump
4c6895d9-f1bc-4132-93b2-ea486f4ab1ad,Single Leg Broad Jump,cardio,https://fitnessprogramer.com/wp-content/uploads/2021/05/Single-Leg-Broad-Jump.gif,single leg broad jump
aa1762fc-b40e-4645-8b93-cd6890bbcce5,Spider Plank,cardio,https://fitnessprogramer.com/wp-content/uploads/2021/05/Spider-Plank.gif,spider plank
7d35471f-6e8b-4b65-92d6-dc2c1bf92446,Run in Place,cardio,https://fitnessprogramer.com/wp-content/uploads/2021/09/Run-in-Place-exercise.gif,run in place
bf009c27-cfc5-4345-b624-5762584b6a05,Short Stride Run,cardio,https://fitnessprogramer.com/wp-content/uploads/2021/09/Short-Stride-Run.gif,short stride run
80c5180a-dbe2-4eee-8f61-a7186419c34a,Lateral Step-up,cardio,https://fitnessprogramer.com/wp-content/uploads/2022/04/Lateral-Step-up.gif,lateral step up
daac47be-39e0-462b-9a0d-ddce4e72091e,Step Up + Opposite Elbow to Knee Twist,cardio,https://fitnessprogramer.com/wp-content/uploads/2022/04/Step-Up-Opposite-Elbow-to-Knee-Twist.gif,step up opposite elbow to knee twist
ed59aa64-2b9a-4588-9966-6bbe0de17738,Band Assisted Sprinter Run,cardio,https://fitnessprogramer.com/wp-content/uploads/2021/10/Band-Assisted-Sprinter-Run.gif,band assisted sprinter run
3b915144-8c58-4e0b-8b03-c17cd2ff6d68,Backward Running,cardio,https://fitnessprogramer.com/wp-content/uploads/2021/08/Backwards-Running.gif,backward running
7f3d69ca-f653-4e8c-ab5f-836117651be6,High Knee Squat,cardio,https://fitnessprogramer.com/wp-content/uploads/2021/11/High-Knee-Squat.gif,high knee squat
12817b43-118f-4d90-b6cd-a19fea9de762,Boxer Shuffle Cardio,cardio,https://fitnessprogramer.com/wp-content/uploads/2022/02/Boxer-Shuffle-Cardio.gif,boxer shuffle cardio
ed8fd6da-d775-4eef-9538-2fa313807257,Jab Boxing,cardio,https://fitnessprogramer.com/wp-content/uploads/2022/10/Jab-Boxing.gif,jab boxing
eb277e47-9d8d-4099-b3fc-65f81092fee4,Punches,cardio,https://fitnessprogramer.com/wp-content/uploads/2021/09/Punches.gif,punche
4edbea83-dd48-44c4-81ea-9878ffc8cb46,Right Uppercut,cardio,https://fitnessprogramer.com/wp-content/uploads/2022/08/Right-Uppercut-Boxing.gif,right uppercut
72f06398-7971-453e-b797-3f496f5e49d6,Right Cross,cardio,https://fitnessprogramer.com/wp-content/uploads/2022/08/Right-Cross-Boxing.gif,right cross
d0e53fef-4ba0-47e9-acf6-b1769ea42db0,Hook Kick,cardio,https://fitnessprogramer.com/wp-content/uploads/2022/02/Hook-Kick-Kickboxing-with-boxing-bag.gif,hook kick
061d9369-6f02-4fac-9764-d8bc9cacd3c5,Boxing Right Cross,cardio,https://fitnessprogramer.com/wp-content/uploads/2022/02/Boxing-Right-Cross-with-boxing-bag.gif,boxing right cross
a2554679-7809-4dd7-9e1d-fd3434e2bfdd,High Knees Lift Run,cardio,https://fitnessprogramer.com/wp-content/uploads/2021/09/Run-in-Place.gif,high knee lift run
8bbe13f9-15e6-4270-a6f9-f0b414b37e07,Jack Burpees,cardio,https://fitnessprogramer.com/wp-content/uploads/2021/10/Jack-Burpees.gif,jack burpee
44382f68-bc31-4940-a11e-2e15994d6f05,Astride Jumps,cardio,https://fitnessprogramer.com/wp-content/uploads/2021/05/Astride-Jumps.gif,astride jump
89ea522e-0ffb-4124-af33-17eff6530cfa,Long Jump,cardio,https://fitnessprogramer.com/wp-content/uploads/2021/03/Long-Jump-Plyometrics.gif,long jump
6156408a-bb7d-4970-8ef5-a2cc21e887dd,Front Plank With Arm And Leg Lift,cardio,https://fitnessprogramer.com/wp-content/uploads/2021/08/Front-Plank-With-Arm-And-Leg-Lift.gif,front plank with arm and leg lift
deb4ada4-b6c9-4ea0-93ec-f046a38a46c1,Kettlebell Clean and Jerk,cardio,https://fitnessprogramer.com/wp-content/uploads/2021/06/Kettlebell-Clean-and-Jerk.gif,kettlebell clean and jerk
8c547c92-c155-4650-b73a-47e1055d2279,Dumbbell Burpees,cardio,https://fitnessprogramer.com/wp-content/uploads/2021/06/Dumbbell-Burpees.gif,dumbbell burpee
a4d07b84-65cd-489b-843f-9c4790b0d448,Ski Step,cardio,https://fitnessprogramer.com/wp-content/uploads/2022/04/Ski-Step.gif,ski step
8acbbd43-5fe9-4201-93ff-ad5fd5b5167a,Dumbbell Split Jump,cardio,https://fitnessprogramer.com/wp-content/uploads/2022/04/Dumbbell-Split-Jump.gif,dumbbell split jump
9042e860-47e3-4df9-a20c-c3b7321f9019,Dumbbell Jump Squat,cardio,https://fitnessprogramer.com/wp-content/uploads/2022/04/Dumbbell-Jump-Squat.gif,dumbbell jump squat
eec2cc8e-5f2e-4207-b5ae-433f64d6ed42,Burpees,cardio,https://fitnessprogramer.com/wp-content/uploads/2021/02/burpees.gif,burpee
901754e3-8a9b-4be8-ac62-14bbb82402f9,Vibration Plate,cardio,https://fitnessprogramer.com/wp-content/uploads/2023/06/Vibrate-Plate-Standing.gif,vibration plate
ca48241a-5f7c-4932-95a3-125c96de7784,High Knees Against Wall,cardio,https://fitnessprogramer.com/wp-content/uploads/2021/09/High-Knees-against-wall.gif,high knee against wall
ce5f4cbc-4f42-40f4-b79a-e7f398fa11ea,Cross Body Push-up,cardio,https://fitnessprogramer.com/wp-content/uploads/2022/02/Cross-Body-Push-up_Plyometric.gif,cross body push up
64a2c0e1-5744-497e-a3d9-10b14c2ed489,Box Jump to Pistol Squat,cardio,https://fitnessprogramer.com/wp-content/uploads/2023/02/Box-Jump-to-Pistol-Squat.gif,box jump to pistol squat
28d8219a-a6bb-4a11-96c1-a69071e3561c,Box Jump 2 to 1,cardio,https://fitnessprogramer.com/wp-content/uploads/2023/02/Box-Jump-2-to-1.gif,box jump 2 to 1
7b9b7049-1ea9-46c2-8c9a-bb4722cd0941,Box Jump 1 to 2,cardio,https://fitnessprogramer.com/wp-content/uploads/2023/02/Box-Jump-1-to-2.gif,box jump 1 to 2
31b8e99d-3de7-424c-bfa5-8f26e9a4c2c7,Single Leg Box Jump,cardio,https://fitnessprogramer.com/wp-content/uploads/2023/02/Single-Leg-Box-Jump.gif,single leg box jump
0c750010-6358-4f0c-94cb-2edbac0b2be7,Hands Bike,cardio,https://fitnessprogramer.com/wp-content/uploads/2022/02/Hands-Bike.gif,hand bike
1c327339-b798-4511-81c0-9b1d21ac998e,Squat Tuck Jump,cardio,https://fitnessprogramer.com/wp-content/uploads/2022/02/Squat-Tuck-Jump.gif,squat tuck jump
60e42eb8-c9e1-4898-92e9-7fa03d92070a,1-2 Stick Drill,cardio,https://fitnessprogramer.com/wp-content/uploads/2023/04/1-2-Stick-Drill-Plyometrics.gif,1 2 stick drill
1b0e4c88-74db-4260-b3bf-6eed0a4f07b2,Step Up with Knee Raises,cardio,https://fitnessprogramer.com/wp-content/uploads/2021/02/Step-up.gif,step up with knee raise
a974dece-7dec-4ff7-965c-29d0b783357d,Snap Jumps,cardio,https://fitnessprogramer.com/wp-content/uploads/2021/02/SNAP-JUMPS.gif,snap jump
00838670-2b1a-45e7-bfb4-b892010f3e8b,High Knee Run,cardio,https://fitnessprogramer.com/wp-content/uploads/2021/08/High-Knee-Run.gif,high knee run
c68798f2-91da-4dbe-9ec4-7d6b33ed65e6,High Knee Skips,cardio,https://fitnessprogramer.com/wp-content/uploads/2021/02/High-Knee-Skips_Cardio.gif,high knee skip
eda56042-ba00-457e-9c1d-1a2536880188,Skater,cardio,https://fitnessprogramer.com/wp-content/uploads/2021/02/Skater.gif,skater
b9a8aafc-cfe5-4d43-ad2e-97cf154e96ce,Assault AirBike,cardio,https://fitnessprogramer.com/wp-content/uploads/2022/06/Assault-AirBike.gif,assault airbike
dcea1718-a6b6-47c5-ab2b-b260ac153f44,The Box Jump,cardio,https://fitnessprogramer.com/wp-content/uploads/2015/07/The-Box-Jump.gif,the box jump
a8a193c5-bf1b-455f-b8b5-a8911e88938a,Battle Rope,cardio,https://fitnessprogramer.com/wp-content/uploads/2015/07/Battle-Rope.gif,battle rope
